0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.800008056640625000e+03,0.000000000000000000e+00,0.000000000000000000e+00
3.000029296875000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
3.060039794921875000e+03,0.000000000000000000e+00,0.000000000000000000e+00
3.120045654296875000e+03,0.000000000000000000e+00,0.000000000000000000e+00
3.180055419921875000e+03,0.000000000000000000e+00,0.000000000000000000e+00
3.240070800781250000e+03,0.000000000000000000e+00,0.000000000000000000e+00
3.300032470703125000e+03,0.000000000000000000e+00,0.000000000000000000e+00
3.360053710937500000e+03,0.000000000000000000e+00,0.000000000000000000e+00
3.420076416015625000e+03,0.000000000000000000e+00,0.000000000000000000e+00
3.480043212890625000e+03,0.000000000000000000e+00,0.000000000000000000e+00
3.540067626953125000e+03,0.000000000000000000e+00,0.000000000000000000e+00
3.600031738281250000e+03,0.000000000000000000e+00,0.000000000000000000e+00
3.660050781250000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
3.720068603515625000e+03,0.000000000000000000e+00,0.000000000000000000e+00
3.780031005859375000e+03,0.000000000000000000e+00,0.000000000000000000e+00
3.840044677734375000e+03,0.000000000000000000e+00,0.000000000000000000e+00
3.900053466796875000e+03,0.000000000000000000e+00,0.000000000000000000e+00
3.960067382812500000e+03,0.000000000000000000e+00,0.000000000000000000e+00
4.020029541015625000e+03,0.000000000000000000e+00,0.000000000000000000e+00
4.080048339843750000e+03,0.000000000000000000e+00,0.000000000000000000e+00
4.140067871093750000e+03,0.000000000000000000e+00,0.000000000000000000e+00
4.200085449218750000e+03,0.000000000000000000e+00,0.000000000000000000e+00
4.260041992187500000e+03,0.000000000000000000e+00,0.000000000000000000e+00
4.320050292968750000e+03,0.000000000000000000e+00,0.000000000000000000e+00
4.380052246093750000e+03,0.000000000000000000e+00,0.000000000000000000e+00
4.440049804687500000e+03,0.000000000000000000e+00,0.000000000000000000e+00
4.500058105468750000e+03,0.000000000000000000e+00,0.000000000000000000e+00
4.560068359375000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
4.620079101562500000e+03,0.000000000000000000e+00,0.000000000000000000e+00
4.680032714843750000e+03,0.000000000000000000e+00,0.000000000000000000e+00
4.740046875000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
4.800060058593750000e+03,0.000000000000000000e+00,0.000000000000000000e+00
4.860069824218750000e+03,0.000000000000000000e+00,0.000000000000000000e+00
4.920074707031250000e+03,0.000000000000000000e+00,0.000000000000000000e+00
4.980086425781250000e+03,0.000000000000000000e+00,0.000000000000000000e+00
5.040100585937500000e+03,0.000000000000000000e+00,0.000000000000000000e+00
5.100116210937500000e+03,0.000000000000000000e+00,0.000000000000000000e+00
5.160075195312500000e+03,0.000000000000000000e+00,0.000000000000000000e+00
5.220085449218750000e+03,0.000000000000000000e+00,0.000000000000000000e+00
5.280092773437500000e+03,0.000000000000000000e+00,0.000000000000000000e+00
5.340106933593750000e+03,0.000000000000000000e+00,0.000000000000000000e+00
5.400067871093750000e+03,0.000000000000000000e+00,0.000000000000000000e+00
5.460085937500000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
5.520102050781250000e+03,0.000000000000000000e+00,0.000000000000000000e+00
5.580062988281250000e+03,0.000000000000000000e+00,0.000000000000000000e+00
5.640075683593750000e+03,0.000000000000000000e+00,0.000000000000000000e+00
5.700083984375000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
5.760094238281250000e+03,0.000000000000000000e+00,0.000000000000000000e+00
5.820106445312500000e+03,0.000000000000000000e+00,0.000000000000000000e+00
5.880062500000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
5.940072265625000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.000081054687500000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.060094726562500000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.120109375000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.180064941406250000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.240083007812500000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.300104003906250000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.360069335937500000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.420087402343750000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.480099121093750000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.540105957031250000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.600061035156250000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.660077636718750000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.720090332031250000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.780104980468750000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.840112792968750000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.900069824218750000e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.960085449218750000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.020100097656250000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.080109375000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.140071289062500000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.200093750000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.260116699218750000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.320081054687500000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.380100585937500000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.440065429687500000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.500090332031250000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.560109863281250000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.620113281250000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.680066406250000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.740082031250000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.800098144531250000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.860115722656250000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.920078125000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
7.980093261718750000e+03,0.000000000000000000e+00,0.000000000000000000e+00
8.040112792968750000e+03,0.000000000000000000e+00,0.000000000000000000e+00
8.100075195312500000e+03,0.000000000000000000e+00,0.000000000000000000e+00
8.160094238281250000e+03,0.000000000000000000e+00,0.000000000000000000e+00
8.220106445312500000e+03,0.000000000000000000e+00,0.000000000000000000e+00
8.280064453125000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
8.340083984375000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
8.400110351562500000e+03,0.000000000000000000e+00,0.000000000000000000e+00
8.460134765625000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
8.520157226562500000e+03,0.000000000000000000e+00,0.000000000000000000e+00
8.580125000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
8.640149414062500000e+03,0.000000000000000000e+00,0.000000000000000000e+00
8.700116210937500000e+03,0.000000000000000000e+00,0.000000000000000000e+00
8.760125976562500000e+03,0.000000000000000000e+00,0.000000000000000000e+00
8.820140625000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
8.880159179687500000e+03,0.000000000000000000e+00,0.000000000000000000e+00
8.940120117187500000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.000135742187500000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.060152343750000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.120111328125000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.180125000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.240142578125000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.300163085937500000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.360124023437500000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.420145507812500000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.480111328125000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.540134765625000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.600157226562500000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.660123046875000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.720142578125000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.780162109375000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.840122070312500000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.900136718750000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
9.960152343750000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.002016699218750000e+04,0.000000000000000000e+00,0.000000000000000000e+00
1.008012792968750000e+04,0.000000000000000000e+00,0.000000000000000000e+00
1.014014648437500000e+04,0.000000000000000000e+00,0.000000000000000000e+00
1.020016210937500000e+04,0.000000000000000000e+00,0.000000000000000000e+00
1.026017480468750000e+04,0.000000000000000000e+00,0.000000000000000000e+00
1.032018847656250000e+04,0.000000000000000000e+00,0.000000000000000000e+00
1.038020117187500000e+04,0.000000000000000000e+00,0.000000000000000000e+00
1.044021777343750000e+04,0.000000000000000000e+00,0.000000000000000000e+00
1.050018066406250000e+04,0.000000000000000000e+00,0.000000000000000000e+00
1.056020019531250000e+04,0.000000000000000000e+00,0.000000000000000000e+00
1.062021582031250000e+04,0.000000000000000000e+00,0.000000000000000000e+00
1.068017480468750000e+04,0.000000000000000000e+00,0.000000000000000000e+00
1.074018359375000000e+04,0.000000000000000000e+00,0.000000000000000000e+00
1.080018164062500000e+04,0.000000000000000000e+00,0.000000000000000000e+00
1.086017480468750000e+04,0.000000000000000000e+00,0.000000000000000000e+00
1.092017871093750000e+04,0.000000000000000000e+00,0.000000000000000000e+00
